,name,url
436, Diane Odell  Babies in Boxes Murder Case ,https://killer.cloud/serial-killers/show/542/diane-odell
437, Paul Ogorzow  S-Bahn murderer ,https://killer.cloud/serial-killers/show/180/paul-ogorzow
438," Kiyoshi Okubo  Watanabe Kyoshi, Tanigawa Ivan ",https://killer.cloud/serial-killers/show/179/kiyoshi-okubo
439, Clifford Olson  The Beast of British Columbia ,https://killer.cloud/serial-killers/show/107/clifford-olson
440," Apichai Ongwisit  Ice Heep Lek, Metal Casket Killer ",https://killer.cloud/serial-killers/show/665/apichai-ongwisit
441," Anatoly Onoprienko  The Beast of Ukraine, The Terminator, Citizen O ",https://killer.cloud/serial-killers/show/6/anatoly-onoprienko
442, Axeman of New Orleans   ,https://killer.cloud/serial-killers/show/165/axeman-of-new-orleans
443, Juan David Ortiz  Border Patrol Serial Killer ,https://killer.cloud/serial-killers/show/571/juan-david-ortiz
444, Dagmar Overbye  Englemagersken ,https://killer.cloud/serial-killers/show/146/dagmar-overbye
445, Pietro Pacciani  The Monster of Florence ,https://killer.cloud/serial-killers/show/59/pietro-pacciani
446, Alferd Packer  The Colorado Cannibal ,https://killer.cloud/serial-killers/show/486/alferd-packer
447," András Pándy  Father Bluebeard, The Family Killer ",https://killer.cloud/serial-killers/show/240/andras-pandy
448, Carl Panzram  Jefferson Baldwin ,https://killer.cloud/serial-killers/show/256/carl-panzram
449, Gerald Parker  The Bedroom Basher ,https://killer.cloud/serial-killers/show/285/gerald-parker
450," Kaluwa Patel  Sai Baba, Subhash ",https://killer.cloud/serial-killers/show/627/kaluwa-patel
451, Thierry Paulin  The monster of Montmartre ,https://killer.cloud/serial-killers/show/42/thierry-paulin
452, Louise Peete  Lofie Louise Preslar ,https://killer.cloud/serial-killers/show/385/louise-peete
453," Francisco de Assis Pereira  O Maníaco do Parque, The Park Maniac ",https://killer.cloud/serial-killers/show/119/francisco-de-assis-pereira
454," Francisco Guerrero Pérez  El Chalequero, Antonio Prida, The Mexican Barbazul ",https://killer.cloud/serial-killers/show/614/francisco-guerrero-perez
455," Salvatore Perrone  The Son of Sal, John Doe Duffel Bags ",https://killer.cloud/serial-killers/show/470/salvatore-perrone
456, Christopher Peterson  The Shotgun Killer ,https://killer.cloud/serial-killers/show/213/christopher-peterson
457," Marcel Petiot  Captain Valery, Docteur Satan ",https://killer.cloud/serial-killers/show/579/marcel-petiot
458," Kaspars Petrovs  Würger von Riga, Strangler from Riga ",https://killer.cloud/serial-killers/show/81/kaspars-petrovs
459, Freeway Phantom   ,https://killer.cloud/serial-killers/show/246/freeway-phantom
460," Alexander Pichushkin  Chessboard Killer, The Bitsa Park Maniac ",https://killer.cloud/serial-killers/show/8/alexander-pichushkin
461," Robert Pickton  The Pig Farmer Killer, The Pigheaded Killer, Pork Chop Rob ",https://killer.cloud/serial-killers/show/221/robert-pickton
462, Duke Pierson  the Spokane serial killer ,https://killer.cloud/serial-killers/show/641/duke-pierson
463, Hubert Pilcik  The Beast ,https://killer.cloud/serial-killers/show/258/hubert-pilcik
464, Vinko Pintarić  Caruga of Zagorje ,https://killer.cloud/serial-killers/show/269/vinko-pintaric
465," Rudolf Pleil  Der Totmacher, The Deathmaker ",https://killer.cloud/serial-killers/show/120/rudolf-pleil
466, Silvo Plut   ,https://killer.cloud/serial-killers/show/436/silvo-plut
467," Norbert Poehlke  Der Hammermörder, The Hammer-Killer ",https://killer.cloud/serial-killers/show/251/norbert-poehlke
468, Jesse Pomeroy  The Boston Boy Fiend ,https://killer.cloud/serial-killers/show/610/jesse-pomeroy
469," Heinrich Pommerenke  Ungeheuer vom Schwarzwald, The Beast of the Black Forest ",https://killer.cloud/serial-killers/show/319/heinrich-pommerenke
470," Mikhail Popkov  The Werewolf, The Angarsk maniac ",https://killer.cloud/serial-killers/show/561/mikhail-popkov
471, Stephen John Port  The Grindr Killer ,https://killer.cloud/serial-killers/show/451/stephen-john-port
472," Harry Powers  The Mail-order Bluebeard, The West Virginia Bluebeard ",https://killer.cloud/serial-killers/show/279/harry-powers
473, Craig Price  The Warwick Slasher ,https://killer.cloud/serial-killers/show/334/craig-price
474, Alfredo Prieto   ,https://killer.cloud/serial-killers/show/585/alfredo-r-prieto
475, Cleophus Prince  The Clairemont Killer ,https://killer.cloud/serial-killers/show/248/cleophus-prince-jr
476," Robledo Puch  The Unisex, The Death Angel, The Black Angel ",https://killer.cloud/serial-killers/show/115/carlos-eduardo-robledo-puch
477, Dorothea Helen Puente  Death House Landlady ,https://killer.cloud/serial-killers/show/366/dorothea-montalvo-puente
478, Amir Qayyum  The brick killer ,https://killer.cloud/serial-killers/show/77/amir-qayyum
479," Wang Qiang  super killer, No. 54 ",https://killer.cloud/serial-killers/show/9/wang-qiang
480," Dennis Rader  BTK Killer, BTK Strangler, Bind Torture Kill ",https://killer.cloud/serial-killers/show/130/dennis-rader
481," Gilles de Rais  Baron de Rais, Bluebeard, Barbe bleue ",https://killer.cloud/serial-killers/show/652/gilles-de-rais
482, Larry Ralston   ,https://killer.cloud/serial-killers/show/589/larry-ralston
483," Luis Gregorio Ramirez  The Monster of Tenerife, The Assassin of Tenerife, The Dexter Creole ",https://killer.cloud/serial-killers/show/625/luis-gregorio-ramirez
484, Richard Ramirez  The Night Stalker ,https://killer.cloud/serial-killers/show/82/richard-ramirez
485, David Randitsheni  the Modimolle Child Rapist ,https://killer.cloud/serial-killers/show/128/david-randitsheni
486, The Classified Ad Rapist  The Adman Rapist ,https://killer.cloud/serial-killers/show/551/bobby-joe-long
487," Terry Rasmussen  The Chameleon Killer, Bear Brook murders, Allenstown Barrel Murders ",https://killer.cloud/serial-killers/show/666/terry-pender-rasmussen
488, David Parker Ray  The Toy-Box Killer ,https://killer.cloud/serial-killers/show/663/david-parker-ray
489," Umesh Reddy  Rajulu, Ramesh, Venkatesh, Hrishikesh Malagi ",https://killer.cloud/serial-killers/show/44/umesh-reddy
490, Melvin Rees  The Sex Beast ,https://killer.cloud/serial-killers/show/260/melvin-rees
491, Paul Dennis Reid  The Fast Food Killer ,https://killer.cloud/serial-killers/show/205/paul-dennis-reid
492, Martha Rendell  The Rendell child murders ,https://killer.cloud/serial-killers/show/418/martha-rendell
493, Angel Maturino Resendiz  The Railroad Killer ,https://killer.cloud/serial-killers/show/66/angel-maturino-resendiz
494, Robert Ben Rhoades  The Truck Stop Killer ,https://killer.cloud/serial-killers/show/360/robert-ben-rhoades
495, Stephen Richards  The Nebraska Fiend ,https://killer.cloud/serial-killers/show/611/stephen-richards
496," Gary Ridgway  The Green River Killer, The Riverman ",https://killer.cloud/serial-killers/show/7/gary-ridgway
497," Joel Rifkin  The Drifter, Joel the Ripper ",https://killer.cloud/serial-killers/show/145/joel-rifkin
498, Ondrej Rigo  Slovakia Gypsy ,https://killer.cloud/serial-killers/show/155/ondrej-rigo
499, Ion Rîmaru  The Vampire of Bucharest ,https://killer.cloud/serial-killers/show/355/ion-rimaru
500, Atlanta Ripper   ,https://killer.cloud/serial-killers/show/64/atlanta-ripper
501," Jack the Ripper  The Whitechapel Murderer, Leather Apron ",https://killer.cloud/serial-killers/show/642/jack-the-ripper
502, Montie Rissell  Monte ,https://killer.cloud/serial-killers/show/651/montie-rissell
503," James Dale Ritchie  Tiny, Anchorage Serial Killer ",https://killer.cloud/serial-killers/show/452/james-dale-ritchie
504, John Edward Robinson  The Slavemaster ,https://killer.cloud/serial-killers/show/169/john-edward-robinson
505, Harvey Miguel Robinson   ,https://killer.cloud/serial-killers/show/410/harvey-miguel-robinson
506, Tiago Gomes da Rocha  Goiania Serial Killer ,https://killer.cloud/serial-killers/show/11/thiago-gomes-da-rocha
507, Jose Rodriguez   ,https://killer.cloud/serial-killers/show/550/jose-rodriguez
508, Dayton Leroy Rogers  Molalla Forest Murderer ,https://killer.cloud/serial-killers/show/241/dayton-leroy-rogers
509," Glen Edward Rogers  The Cross Country Killer, The Casanova Killer ",https://killer.cloud/serial-killers/show/552/glen-edward-rogers
510, Danny Rolling  Gainesville Ripper ,https://killer.cloud/serial-killers/show/262/danny-rolling
511, Michael Bruce Ross  The Roadside Strangler ,https://killer.cloud/serial-killers/show/174/michael-bruce-ross
512, Paul Rowles  disappearance of Tiffany Sessions ,https://killer.cloud/serial-killers/show/648/paul-rowles
513," Robert Rozier  Neariah Israel, Child of God ",https://killer.cloud/serial-killers/show/307/robert-rozier
514, Aleksandr Rubel  Benzomaniac ,https://killer.cloud/serial-killers/show/239/aleksandr-rubel
515, Gong Runbo   ,https://killer.cloud/serial-killers/show/222/gong-runbo
516," Sergei Ryakhovsky  the Balashikha Ripper, The Hippopotamus ",https://killer.cloud/serial-killers/show/38/sergei-ryakhovsky
517, Amelia Sach  the Finchley baby farmers ,https://killer.cloud/serial-killers/show/639/amelia-sach
518, Kimberly Saenz  Kimberly Clark Fowler ,https://killer.cloud/serial-killers/show/543/kimberly-saenz
519," Issei Sagawa  Pang, The Cannibal Celebrity ",https://killer.cloud/serial-killers/show/512/issei-sagawa
520, Efren Saldivar   ,https://killer.cloud/serial-killers/show/513/efren-saldivar
521," Tamara Samsonova  The Granny Ripper, Baba Yaga ",https://killer.cloud/serial-killers/show/484/tamara-samsonova
522," Altemio Sanchez  Bike Path Rapist, Bike Path Killer ",https://killer.cloud/serial-killers/show/402/altemio-sanchez
523, Marc Sappington   ,https://killer.cloud/serial-killers/show/323/marc-sappington
524, Satish  Bahadurgarh baby killer ,https://killer.cloud/serial-killers/show/138/satish
525, Gerard John Schaefer  Killer Fiction ,https://killer.cloud/serial-killers/show/580/gerard-john-schaefer
526, Charles Schmid  The Pied Piper of Tucson ,https://killer.cloud/serial-killers/show/403/charles-schmid
527," Wolfgang Schmidt  Beast of Beelitz, the Pink Giant Beate Schmidt ",https://killer.cloud/serial-killers/show/252/wolfgang-schmidt
528," Friedrich Schumann  the Mass Murderer of Falkenhagen Lake, Massenmörder vom Falkenhagener ",https://killer.cloud/serial-killers/show/250/friedrich-schumann
529, Fredrick Demond Scott  kill all white people ,https://killer.cloud/serial-killers/show/558/fredrick-demond-scott
530, Heriberto Seda  copycat killer of the Zodiac Killer ,https://killer.cloud/serial-killers/show/409/heriberto-seda
531, Khangayi Sedumedi  Century City Serial Killer ,https://killer.cloud/serial-killers/show/664/khangayi-sedumedi
532, Tommy Lynn Sells  The Cross Country Killer ,https://killer.cloud/serial-killers/show/219/tommy-lynn-sells
533, Abdullah Shah  Zardads dog ,https://killer.cloud/serial-killers/show/34/abdullah-shah
534," Ryan Sharpe  East Feliciana serial killer, East Baton Rouge murder ",https://killer.cloud/serial-killers/show/564/ryan-sharpe
535," Arthur Shawcross  Genesee River Killer, Genesee River Strangler ",https://killer.cloud/serial-killers/show/73/arthur-shawcross
536, Lydia Sherman  The Derby Poisoner ,https://killer.cloud/serial-killers/show/544/lydia-sherman
537, Harold Shipman  Dr Death Angel of Death ,https://killer.cloud/serial-killers/show/507/harold-shipman
538, Takahiro Shiraishi  Kubitsuri-shi ,https://killer.cloud/serial-killers/show/528/takahiro-shiraishi
539, Anthony Allen Shore  The Tourniquet Killer ,https://killer.cloud/serial-killers/show/311/anthony-allen-shore
540, Robert Shulman   ,https://killer.cloud/serial-killers/show/291/robert-shulman
541, Samuel Sidyno  Capital Hill Serial Killer ,https://killer.cloud/serial-killers/show/216/samuel-sidyno
542, Daniel Lee Siebert  Southside Slayer murders ,https://killer.cloud/serial-killers/show/123/daniel-lee-siebert
543, Julio Pérez Silva  The Psychopath from Alto Hospicio ,https://killer.cloud/serial-killers/show/76/julio-perez-silva
544, Robert Joseph Silveria  The Boxcar Killer ,https://killer.cloud/serial-killers/show/148/robert-joseph-silveria-jr
545, David Thabo Simelane  David Albert Mhlanga ,https://killer.cloud/serial-killers/show/629/david-thabo-simelane
546, Norman Afzal Simons  Station Strangler ,https://killer.cloud/serial-killers/show/143/norman-afzal-simons
547, Angus Sinclair  World's End Murders ,https://killer.cloud/serial-killers/show/305/angus-sinclair
548," Moses Sithole  The ABC Killer, The South African Strangler, The Gauteng Killer ",https://killer.cloud/serial-killers/show/12/moses-sithole
549, Frankford Slasher   ,https://killer.cloud/serial-killers/show/167/frankford-slasher
550, San Mateo slasher  Gypsy Hill killings ,https://killer.cloud/serial-killers/show/274/san-mateo-slasher
551, Anatoly Slivko   ,https://killer.cloud/serial-killers/show/211/anatoly-slivko
552," Jozef Slovak  The Bratislava Strangler, The Genius murderer ",https://killer.cloud/serial-killers/show/313/jozef-slovak
553, Lemuel Smith   ,https://killer.cloud/serial-killers/show/245/lemuel-smith
554, George Joseph Smith  The Brides in the Bath Murders ,https://killer.cloud/serial-killers/show/428/george-joseph-smith
555," Charles Sobhraj  The Bikini Killer, The Serpent ",https://killer.cloud/serial-killers/show/95/charles-sobhraj
556, Arnold Sodeman  Schoolgirl Strangler ,https://killer.cloud/serial-killers/show/321/arnold-sodeman
557," Morris Solomon  Homicidal Handyman of Oak Park, The Sacramento Slayer ",https://killer.cloud/serial-killers/show/229/morris-solomon-jr
558, Erno Soto  Charlie Chop-Off ,https://killer.cloud/serial-killers/show/331/erno-soto
559," Lyda Southard  Flypaper Lyda, The Black Widow ",https://killer.cloud/serial-killers/show/545/lyda-southard
560, Anthony Sowell  The Cleveland Strangler ,https://killer.cloud/serial-killers/show/111/anthony-sowell
561, Timothy Wilson Spencer  The Southside Strangler ,https://killer.cloud/serial-killers/show/289/timothy-wilson-spencer
562," Alexander Spesivtsev  The Cannibal of Siberia, The Novokuznetsk Monster ",https://killer.cloud/serial-killers/show/36/alexander-spesivtsev
563, Jack Spillman  The Werewolf Butcher ,https://killer.cloud/serial-killers/show/412/jack-owen-spillman
564, Gerald Stano  Gerald Eugene Stano ,https://killer.cloud/serial-killers/show/498/gerald-stano
565, Cary Stayner  The Yosemite Killer ,https://killer.cloud/serial-killers/show/336/cary-stayner
566," Miroslav Stehlik  Stehno, Thigh ",https://killer.cloud/serial-killers/show/656/miroslav-stehlik
567, Paul Michael Stephani  The Weepy-Voiced Killer ,https://killer.cloud/serial-killers/show/407/paul-michael-stephani
568, John Straffen  longest-serving prisoner in British legal history ,https://killer.cloud/serial-killers/show/433/john-straffen
569, Jiri Straka  The Spartakiad killer ,https://killer.cloud/serial-killers/show/653/jiri-straka
570, Cincinnati Strangler  Posteal Laskey (possible) ,https://killer.cloud/serial-killers/show/214/cincinnati-strangler
571, Honolulu Strangler   ,https://killer.cloud/serial-killers/show/275/honolulu-strangler
572, The Eastbound Strangler   ,https://killer.cloud/serial-killers/show/466/the-eastbound-strangler
573, The Honolulu Strangler  Honolulu Rapist ,https://killer.cloud/serial-killers/show/514/the-honolulu-strangler
574, Jack the Stripper  The Hammersmith nude murders ,https://killer.cloud/serial-killers/show/227/jack-the-stripper
575, Roberto Succo  The Killer of Eyes of Ice ,https://killer.cloud/serial-killers/show/207/roberto-succo
576," William Suff  Riverside Prostitute Killer, Lake Elsinore Killer ",https://killer.cloud/serial-killers/show/92/william-suff
577," Aleksey Sukletin  The Alligator, The Vassilyevo Cannibal ",https://killer.cloud/serial-killers/show/212/aleksey-sukletin
578, Ahmad Suradji  The Sorcerer ,https://killer.cloud/serial-killers/show/10/ahmad-suradji
579, Peter Sutcliffe  Yorkshire Ripper ,https://killer.cloud/serial-killers/show/83/peter-sutcliffe
580," Maria Swanenburg  Goeie Mie, Good Mie ",https://killer.cloud/serial-killers/show/613/maria-swanenburg
581, James Swann  The Shotgun Stalker ,https://killer.cloud/serial-killers/show/335/james-swann
582, Joseph Taborsky  Mad Dog ,https://killer.cloud/serial-killers/show/206/joseph-taborsky
583, Thozamile Taki  Sugarcane Killer ,https://killer.cloud/serial-killers/show/89/thozamile-taki
584, Vlado Taneski  The Kicevo Monster ,https://killer.cloud/serial-killers/show/381/vlado-taneski
585," Vasile Tcaciuc  The Butcher of Iasi, The Basarabian ",https://killer.cloud/serial-killers/show/32/vasile-tcaciuc
586, Alexander Tchayka  The Fur Coat Hunter ,https://killer.cloud/serial-killers/show/352/alexander-tchayka
587," Gustavo Romero Tercero  El Asesino de Valdepeñas, The Valdepeñas Killer ",https://killer.cloud/serial-killers/show/425/gustavo-romero-tercero
588," John Floyd Thomas  Westside Rapist, The Southland Strangler ",https://killer.cloud/serial-killers/show/255/john-floyd-thomas
589, Sipho Agmatir Thwala  The Phoenix Strangler ,https://killer.cloud/serial-killers/show/53/sipho-agmatir-thwala
590, Marybeth Tinning   ,https://killer.cloud/serial-killers/show/175/marybeth-tinning
591," Serhiy Tkach  Sergey, Pologovsky Maniac ",https://killer.cloud/serial-killers/show/13/serhiy-tkach
592, Peter Tobin  Bible John murders ,https://killer.cloud/serial-killers/show/364/peter-tobin
593, Ottis Toole  The Jacksonville Cannibal ,https://killer.cloud/serial-killers/show/483/ottis-toole
594," Jane Toppan  Angel of Death, Jolly Jane ",https://killer.cloud/serial-killers/show/461/jane-toppan
595, Maury Travis  The Video Strangler ,https://killer.cloud/serial-killers/show/93/maury-travis
596, Metod Trobec  The Monster of Gorejne Vasi ,https://killer.cloud/serial-killers/show/297/metod-trobec
597, Chester Turner  Southside Slayer murders ,https://killer.cloud/serial-killers/show/69/chester-turner
598," Monster of Udine  Il Mostro Di Udine, monsteret fra udine ",https://killer.cloud/serial-killers/show/314/monster-of-udine
599," Jack Unterweger  Jack the Writer, Häfenliterat ",https://killer.cloud/serial-killers/show/103/jack-unterweger
600, Andrew Urdiales   ,https://killer.cloud/serial-killers/show/600/andrew-urdiales
601, Anatoly Utkin  Ulyanovsky maniac ,https://killer.cloud/serial-killers/show/154/anatoly-utkin
602," Joseph Vacher  The French Ripper, The South-East Ripper ",https://killer.cloud/serial-killers/show/591/joseph-vacher
603, Darren Deon Vann  Donald Vann ,https://killer.cloud/serial-killers/show/200/darren-deon-vann
604," Dorángel Vargas  The People Eater, The Hannibal Lecter of the Andes ",https://killer.cloud/serial-killers/show/131/dorangel-vargas
605," Jose Antonio Rodriguez Vega  El Mataviejas, The Old Lady Killer ",https://killer.cloud/serial-killers/show/62/jose-antonio-rodriguez-vega
606," Romulus Veres  The Hammer Man, The Man with the Hammer ",https://killer.cloud/serial-killers/show/298/romulus-veres
607," Manuel Delgado Villegas  El Arropiero, El Estrangulador del Puerto ",https://killer.cloud/serial-killers/show/183/manuel-delgado-villegas
608," James Vlassakis  Snowtown murders, bodies-in-barrels murders ",https://killer.cloud/serial-killers/show/324/james-vlassakis
609," Robert Joe Wagner  Snowtown murders, bodies-in-barrels murders ",https://killer.cloud/serial-killers/show/133/robert-joe-wagner
610, Henry Louis Wallace  The Taco Bell Strangler ,https://killer.cloud/serial-killers/show/135/henry-louis-wallace
611, Annie Walters  the Finchley baby farmers ,https://killer.cloud/serial-killers/show/640/annie-walters
612, Faryion Wardrip  The Wichita Falls Body Snatcher ,https://killer.cloud/serial-killers/show/288/faryion-wardrip
613, Lesley Warren  The Babyface Killer ,https://killer.cloud/serial-killers/show/462/lesley-eugene-warren
614, Fred Waterfield  The Killing Cousins ,https://killer.cloud/serial-killers/show/464/fred-waterfield
615, Margaret Waters  The Brixton Baby Farmer ,https://killer.cloud/serial-killers/show/608/margaret-waters
616," Carl Eugene Watts  Coral Watts, The Sunday Morning Slasher ",https://killer.cloud/serial-killers/show/70/carl-coral-watts
617," Jeanne Weber  The Ogress, Madame Moulinet ",https://killer.cloud/serial-killers/show/134/jeanne-weber
618, Eugen Weidmann  M. Karrer ,https://killer.cloud/serial-killers/show/232/eugen-weidmann
619, Karl Werner  Karl F. Werner ,https://killer.cloud/serial-killers/show/404/karl-f-warner
620, Rosemary West  The Gloucester House of Horrors ,https://killer.cloud/serial-killers/show/521/rosemary-west
621, Fred West  The Gloucester House of Horrors ,https://killer.cloud/serial-killers/show/573/fred-west
622," Elizabeth Wettlaufer  Bethe Wettlaufer, Betty Weston ",https://killer.cloud/serial-killers/show/449/elizabeth-wettlaufer
623, Nathaniel White   ,https://killer.cloud/serial-killers/show/244/nathaniel-white
624, Elisabeth Wiese  Angel Maker of St. Pauli ,https://killer.cloud/serial-killers/show/271/elisabeth-wiese
625, Christopher Wilder  The Beauty Queen Killer ,https://killer.cloud/serial-killers/show/164/christopher-wilder
626," Stewart Wilken  Boetie Boer, Brother Farmer ",https://killer.cloud/serial-killers/show/127/stewart-wilken
627, Wayne Williams  Atlanta Child Murders ,https://killer.cloud/serial-killers/show/24/wayne-williams
628, Scott Williams   ,https://killer.cloud/serial-killers/show/413/scott-williams
629, Catherine Wilson   ,https://killer.cloud/serial-killers/show/605/catherine-wilson
630, Martha Wise  the poison widow of Hardscrabble ,https://killer.cloud/serial-killers/show/546/martha-wise
631, James Edward Wood  James Godwin ,https://killer.cloud/serial-killers/show/465/james-edward-wood
632," Cathy Wood  The Lethal Lovers, the Alpine Manor serial killers ",https://killer.cloud/serial-killers/show/548/cathy-wood
633, Peter Woodcock  David Michael Krueger ,https://killer.cloud/serial-killers/show/325/peter-woodcock
634," Randall Brent Woodfield  The I-5 Killer,The I-5 Bandit ",https://killer.cloud/serial-killers/show/43/randall-woodfield
635," Steve Wright  Suffolk Strangler, Ipswich Ripper ",https://killer.cloud/serial-killers/show/257/steve-wright
636, Aileen Carol Wuornos  Monster ,https://killer.cloud/serial-killers/show/226/aileen-carol-wuornos
637," Yang Xinhai  Monster Killer, Yang Zhiya, Yang Liu ",https://killer.cloud/serial-killers/show/4/yang-xinhai
638," Elias Xitavhudzi  Pangaman, Panga man ",https://killer.cloud/serial-killers/show/55/elias-xitavhudzi
639, Akku Yadav  Bharat Kalicharan ,https://killer.cloud/serial-killers/show/391/akku-yadav
640, Yukio Yamaji   ,https://killer.cloud/serial-killers/show/438/yukio-yamaji
641, Yavuz Yapicioglu  The Screwdriver Killer ,https://killer.cloud/serial-killers/show/40/yavuz-yapicioglu
642, Robert Lee Yates  Spokane Serial Killer ,https://killer.cloud/serial-killers/show/58/robert-lee-yates
643, Huang Yong   ,https://killer.cloud/serial-killers/show/46/huang-yong
644," Zhang Yongming  The Cannibal Killer, the Cannibal Monster of Yunnan ",https://killer.cloud/serial-killers/show/114/zhang-yongming
645, Graham Young  Teacup Poisoner ,https://killer.cloud/serial-killers/show/434/graham-young
646," Graham Young  the Teacup Poisoner, the St. Albans Poisoner ",https://killer.cloud/serial-killers/show/559/graham-young
647, Yoo Young-chul  Raincoat Killer ,https://killer.cloud/serial-killers/show/33/yoo-young-chul
648, Robert Joseph Zani  The Zani Murders ,https://killer.cloud/serial-killers/show/448/robert-joseph-zani
649, Robert Zarinsky   ,https://killer.cloud/serial-killers/show/578/robert-zarinsky
650, Christopher Mhlengwa Zikode  Donnybrook Serial Killer ,https://killer.cloud/serial-killers/show/45/christopher-mhlengwa-zikode
